checkout_id,timestamp,amount,payment_method,device_type,session_duration_seconds,inactivity_seconds,retry_count,checkout_step_reached,network_quality,payment_status,failure_reason_code,otp_attempts,upi_collect_expired,dropoff_cause,recovered,time_to_recovery_minutes,minutes_since_dropoff,recovery_probability_ground_truth,was_recovered
CHK_004351,2026-01-19 06:41:00,8929,CARD,MOBILE,630,403,2,OTP,Average,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,0,,4070,0.3617,0
CHK_004352,2026-01-03 01:20:00,1452,CARD,DESKTOP,631,692,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,5.0,334,0.2619,1
CHK_004353,2026-01-20 12:42:00,4779,CARD,MOBILE,207,684,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,344,0.1615,0
CHK_004354,2026-01-24 21:59:00,7464,UPI,MOBILE,224,386,1,PAYMENT,Average,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,0,,304,0.5337,0
CHK_004355,2026-01-19 14:05:00,2737,CARD,MOBILE,313,410,0,OTP,Average,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,0,,207,0.5192,0
CHK_004356,2026-01-11 10:29:00,10750,UPI,MOBILE,673,486,0,PAYMENT,Poor,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,1,47.0,88,0.3354,1
CHK_004357,2026-01-25 01:35:00,5345,WALLET,DESKTOP,284,334,0,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,202,0.1636,0
CHK_004358,2026-01-13 19:06:00,4159,WALLET,DESKTOP,271,116,1,OTP,Poor,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,0,,38,0.6084,0
CHK_004359,2026-01-11 19:24:00,4780,UPI,MOBILE,309,89,0,OTP,Good,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,1,755.0,1912,0.4957,1
CHK_004360,2026-01-27 01:51:00,6738,CARD,MOBILE,806,236,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,154,0.3034,0
CHK_004361,2026-01-16 15:18:00,1569,UPI,MOBILE,205,254,2,PAYMENT,Poor,FAILED,INSUFFICIENT_FUNDS,0,0,PAYMENT_FAILURE,1,890.0,1155,0.4094,1
CHK_004362,2026-01-16 05:09:00,3886,CARD,MOBILE,210,415,3,PAYMENT,Poor,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,33.0,294,0.6379,1
CHK_004363,2026-01-11 03:13:00,7356,UPI,DESKTOP,621,107,0,OTP,Average,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,0,,33,0.6772,0
CHK_004364,2026-01-17 09:40:00,2196,WALLET,DESKTOP,226,258,0,CART,Average,ABANDONED,NONE,1,0,PRICE_HESITATION,0,,284,0.2107,0
CHK_004365,2026-01-23 00:16:00,3003,CARD,DESKTOP,151,214,0,PAYMENT,Good,ABANDONED,NONE,1,0,DISTRACTION_TIMEOUT,0,,224,0.2852,0
CHK_004366,2026-01-01 10:48:00,2076,UPI,DESKTOP,671,291,0,PAYMENT,Average,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,0,,872,0.4059,0
CHK_004367,2026-01-06 07:58:00,2395,WALLET,MOBILE,383,76,0,OTP,Good,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,1,140.0,160,0.7134,1
CHK_004368,2026-01-26 23:00:00,4622,CARD,MOBILE,203,1,1,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,876.0,963,0.549,1
CHK_004369,2026-01-13 10:28:00,1666,WALLET,DESKTOP,316,372,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,26.0,69,0.4472,1
CHK_004370,2026-01-05 06:11:00,4476,WALLET,DESKTOP,677,345,0,OTP,Good,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,0,,323,0.6014,0
CHK_004371,2026-01-13 22:11:00,8589,UPI,DESKTOP,534,458,1,PAYMENT,Good,FAILED,AUTH_TIMEOUT,1,1,PAYMENT_FAILURE,1,12.0,96,0.509,1
CHK_004372,2026-01-09 16:38:00,7270,CARD,MOBILE,346,235,0,PAYMENT,Poor,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,0,,330,0.3951,0
CHK_004373,2026-01-27 16:35:00,6507,UPI,DESKTOP,244,639,2,PAYMENT,Good,ABANDONED,NONE,1,0,DISTRACTION_TIMEOUT,1,42.0,70,0.3455,1
CHK_004374,2026-01-24 14:26:00,10205,UPI,MOBILE,185,218,0,PAYMENT,Poor,FAILED,GATEWAY_ERROR,1,0,PAYMENT_FAILURE,1,11.0,47,0.5363,1
CHK_004375,2026-01-07 23:40:00,10358,CARD,MOBILE,854,304,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,338,0.1631,0
CHK_004376,2026-01-13 02:31:00,8327,UPI,MOBILE,644,473,1,PAYMENT,Good,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,0,,203,0.524,0
CHK_004377,2026-01-13 19:54:00,2075,UPI,DESKTOP,562,170,0,PAYMENT,Average,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,0,,108,0.461,0
CHK_004378,2026-01-04 06:12:00,1254,UPI,DESKTOP,386,23,1,PAYMENT,Poor,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,675.0,3482,0.5142,1
CHK_004379,2026-01-24 07:39:00,4055,UPI,MOBILE,672,715,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,1529,0.1062,0
CHK_004380,2026-01-06 01:40:00,5787,UPI,DESKTOP,355,8,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,1055,0.4882,0
CHK_004381,2026-01-23 04:47:00,6678,CARD,DESKTOP,518,625,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,403.0,1105,0.2909,1
CHK_004382,2026-01-05 23:50:00,1127,WALLET,MOBILE,248,160,0,OTP,Good,FAILED,OTP_TIMEOUT,1,0,OTP_FRICTION,0,,298,0.4264,0
CHK_004383,2026-01-14 15:57:00,10236,CARD,MOBILE,634,361,0,PAYMENT,Poor,FAILED,INSUFFICIENT_FUNDS,0,0,PAYMENT_FAILURE,1,42.0,83,0.2184,1
CHK_004384,2026-01-04 19:55:00,7436,UPI,DESKTOP,420,131,0,OTP,Poor,FAILED,OTP_TIMEOUT,1,0,OTP_FRICTION,1,193.0,574,0.2803,1
CHK_004385,2026-01-28 02:44:00,4696,UPI,MOBILE,477,263,0,PAYMENT,Good,ABANDONED,NONE,1,0,DISTRACTION_TIMEOUT,1,189.0,221,0.313,1
CHK_004386,2026-01-07 20:52:00,8645,UPI,MOBILE,592,132,1,OTP,Good,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,0,,24,0.6886,0
CHK_004387,2026-01-26 05:13:00,8061,WALLET,DESKTOP,627,77,1,PAYMENT,Average,FAILED,AUTH_TIMEOUT,2,1,PAYMENT_FAILURE,1,258.0,259,0.431,1
CHK_004388,2026-01-01 18:39:00,6534,WALLET,MOBILE,166,453,0,PAYMENT,Poor,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,143,0.2896,0
CHK_004389,2026-01-30 23:38:00,7627,WALLET,DESKTOP,314,279,2,PAYMENT,Good,FAILED,INSUFFICIENT_FUNDS,0,0,PAYMENT_FAILURE,1,7.0,89,0.4676,1
CHK_004390,2026-01-16 11:52:00,4625,WALLET,MOBILE,286,169,1,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,288,0.3999,0
CHK_004391,2026-01-18 08:27:00,8688,CARD,DESKTOP,304,498,2,OTP,Average,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,1,11.0,429,0.4949,1
CHK_004392,2026-01-22 20:12:00,8237,CARD,MOBILE,621,113,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,9.0,13,0.7697,1
CHK_004393,2026-01-12 18:56:00,2237,UPI,DESKTOP,430,458,1,OTP,Good,FAILED,OTP_TIMEOUT,1,0,OTP_FRICTION,0,,1269,0.4013,0
CHK_004394,2026-01-04 12:43:00,7317,WALLET,DESKTOP,311,458,0,OTP,Good,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,1,95.0,283,0.5793,1
CHK_004395,2026-01-07 21:53:00,4186,CARD,MOBILE,642,84,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,1,81.0,210,0.3246,1
CHK_004396,2026-01-04 07:07:00,7322,WALLET,DESKTOP,511,27,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,298,0.5389,0
CHK_004397,2026-01-24 16:46:00,1415,WALLET,DESKTOP,692,158,0,PAYMENT,Average,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,106.0,144,0.5682,1
CHK_004398,2026-01-02 01:52:00,13553,WALLET,DESKTOP,555,299,1,CART,Average,ABANDONED,NONE,2,0,PRICE_HESITATION,0,,408,0.1618,0
CHK_004399,2026-01-04 04:54:00,3859,UPI,DESKTOP,521,297,2,OTP,Good,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,1,8.0,53,0.8215,1
CHK_004400,2026-01-17 16:41:00,5463,CARD,DESKTOP,313,197,2,PAYMENT,Poor,FAILED,GATEWAY_ERROR,1,0,PAYMENT_FAILURE,0,,38,0.7328,0
CHK_004401,2026-01-09 12:08:00,934,UPI,MOBILE,363,347,0,PAYMENT,Poor,FAILED,GATEWAY_ERROR,2,0,PAYMENT_FAILURE,1,825.0,1330,0.49,1
CHK_004402,2026-01-25 23:58:00,9915,UPI,MOBILE,244,202,1,OTP,Average,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,1,12.0,45,0.6175,1
CHK_004403,2026-01-12 19:00:00,13180,CARD,MOBILE,455,84,1,CART,Good,ABANDONED,NONE,2,0,PRICE_HESITATION,0,,655,0.1972,0
CHK_004404,2026-01-08 04:07:00,4610,CARD,DESKTOP,549,308,0,CART,Poor,ABANDONED,NONE,0,0,PRICE_HESITATION,1,43.0,117,0.332,1
CHK_004405,2026-01-23 12:05:00,1694,WALLET,DESKTOP,473,211,0,OTP,Good,FAILED,OTP_TIMEOUT,1,0,OTP_FRICTION,0,,98,0.499,0
CHK_004406,2026-01-06 08:43:00,2004,WALLET,MOBILE,694,179,2,PAYMENT,Poor,FAILED,INSUFFICIENT_FUNDS,0,0,PAYMENT_FAILURE,0,,1113,0.4649,0
CHK_004407,2026-01-24 13:59:00,7677,CARD,DESKTOP,457,131,1,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,2387,0.3458,0
CHK_004408,2026-01-10 12:05:00,4764,WALLET,DESKTOP,436,603,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,45,0.4363,0
CHK_004409,2026-01-24 23:36:00,14575,UPI,DESKTOP,797,221,0,CART,Poor,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,166,0.24,0
CHK_004410,2026-01-09 13:19:00,844,WALLET,DESKTOP,316,453,0,OTP,Poor,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,1,286.0,341,0.521,1
CHK_004411,2026-01-23 14:36:00,4970,WALLET,MOBILE,442,470,0,OTP,Average,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,1,883.0,1013,0.5279,1
CHK_004412,2026-01-13 12:10:00,5458,WALLET,MOBILE,572,161,0,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,738,0.1903,0
CHK_004413,2026-01-30 03:02:00,6442,CARD,DESKTOP,134,340,1,CART,Good,ABANDONED,NONE,1,0,PRICE_HESITATION,0,,38,0.3386,0
CHK_004414,2026-01-12 00:20:00,4875,UPI,MOBILE,267,188,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,33.0,252,0.4053,1
CHK_004415,2026-01-13 10:54:00,9560,WALLET,DESKTOP,650,395,0,PAYMENT,Poor,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,0,,1201,0.4025,0
CHK_004416,2026-01-27 07:21:00,10327,UPI,DESKTOP,235,63,0,CART,Average,ABANDONED,NONE,2,0,PRICE_HESITATION,0,,2,0.2556,0
CHK_004417,2026-01-18 13:21:00,3106,CARD,MOBILE,345,21,1,PAYMENT,Good,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,0,,183,0.4957,0
CHK_004418,2026-01-24 04:47:00,4265,UPI,DESKTOP,331,748,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,205,0.116,0
CHK_004419,2026-01-13 02:57:00,2022,CARD,MOBILE,202,43,0,PAYMENT,Good,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,0,,3438,0.3266,0
CHK_004420,2026-01-15 11:37:00,8651,UPI,DESKTOP,184,179,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,24.0,40,0.5942,1
CHK_004421,2026-01-06 07:05:00,9200,WALLET,MOBILE,457,381,2,PAYMENT,Good,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,1,24.0,79,0.5982,1
CHK_004422,2026-01-06 23:10:00,3261,WALLET,MOBILE,832,140,0,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,200,0.317,0
CHK_004423,2026-01-01 04:54:00,554,UPI,MOBILE,606,448,0,OTP,Good,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,0,,533,0.4711,0
CHK_004424,2026-01-25 17:03:00,2521,UPI,DESKTOP,358,99,1,OTP,Average,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,0,,352,0.4967,0
CHK_004425,2026-01-15 19:32:00,12770,CARD,DESKTOP,168,259,2,CART,Poor,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,157,0.2607,0
CHK_004426,2026-01-10 18:54:00,5100,UPI,DESKTOP,723,59,0,OTP,Average,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,0,,101,0.5746,0
CHK_004427,2026-01-29 02:06:00,9422,WALLET,MOBILE,413,237,0,OTP,Average,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,1,149.0,177,0.6558,1
CHK_004428,2026-01-09 10:31:00,11968,CARD,MOBILE,232,340,0,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,1,228.0,467,0.0932,1
CHK_004429,2026-01-05 12:59:00,5968,UPI,MOBILE,773,325,2,CART,Poor,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,3559,0.3083,0
CHK_004430,2026-01-10 08:33:00,11999,UPI,MOBILE,659,300,2,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,187,0.294,0
CHK_004431,2026-01-23 12:39:00,3214,CARD,DESKTOP,518,103,0,PAYMENT,Good,ABANDONED,NONE,1,0,DISTRACTION_TIMEOUT,1,66.0,169,0.5775,1
CHK_004432,2026-01-03 11:54:00,1319,CARD,DESKTOP,343,737,1,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,270,0.164,0
CHK_004433,2026-01-07 19:11:00,8076,CARD,DESKTOP,640,224,1,PAYMENT,Good,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,321.0,1187,0.4734,1
CHK_004434,2026-01-14 17:15:00,13161,UPI,MOBILE,411,349,0,CART,Poor,ABANDONED,NONE,1,0,PRICE_HESITATION,0,,4048,0.02,0
CHK_004435,2026-01-10 00:46:00,2940,CARD,DESKTOP,207,120,2,PAYMENT,Good,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,240.0,785,0.6014,1
CHK_004436,2026-01-05 09:04:00,10748,CARD,MOBILE,703,168,0,CART,Good,ABANDONED,NONE,2,0,PRICE_HESITATION,0,,1311,0.1455,0
CHK_004437,2026-01-08 10:10:00,10451,WALLET,DESKTOP,203,399,2,PAYMENT,Poor,FAILED,INSUFFICIENT_FUNDS,0,0,PAYMENT_FAILURE,1,50.0,106,0.413,1
CHK_004438,2026-01-04 22:48:00,973,WALLET,DESKTOP,332,372,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,93.0,789,0.352,1
CHK_004439,2026-01-27 03:05:00,2577,UPI,DESKTOP,337,24,1,OTP,Good,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,1,104.0,181,0.473,1
CHK_004440,2026-01-22 15:41:00,6662,UPI,MOBILE,655,109,1,PAYMENT,Average,FAILED,INSUFFICIENT_FUNDS,0,0,PAYMENT_FAILURE,0,,225,0.3071,0
CHK_004441,2026-01-29 21:52:00,5612,WALLET,MOBILE,797,439,0,OTP,Poor,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,1,45.0,88,0.5711,1
CHK_004442,2026-01-11 15:03:00,10402,UPI,MOBILE,406,342,1,CART,Good,ABANDONED,NONE,1,0,PRICE_HESITATION,0,,1365,0.1556,0
CHK_004443,2026-01-07 02:20:00,9369,WALLET,DESKTOP,699,333,2,OTP,Good,FAILED,OTP_TIMEOUT,0,0,OTP_FRICTION,0,,3931,0.2108,0
CHK_004444,2026-01-07 10:17:00,7622,WALLET,MOBILE,244,492,1,OTP,Good,FAILED,OTP_TIMEOUT,1,0,OTP_FRICTION,0,,493,0.4126,0
CHK_004445,2026-01-05 23:14:00,1289,CARD,MOBILE,511,498,1,PAYMENT,Good,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,677.0,913,0.5349,1
CHK_004446,2026-01-30 21:30:00,3626,UPI,MOBILE,230,373,0,OTP,Average,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,0,,255,0.5305,0
CHK_004447,2026-01-23 08:08:00,10149,UPI,MOBILE,215,196,0,PAYMENT,Average,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,0,,236,0.2761,0
CHK_004448,2026-01-17 09:42:00,9628,CARD,DESKTOP,469,155,0,PAYMENT,Average,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,0,,1092,0.3859,0
CHK_004449,2026-01-08 04:24:00,6618,WALLET,DESKTOP,378,231,2,OTP,Poor,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,1,561.0,1256,0.4306,1
CHK_004450,2026-01-17 11:29:00,3841,UPI,DESKTOP,363,355,2,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,299,0.4498,0
CHK_004451,2026-01-29 19:26:00,4958,UPI,DESKTOP,489,289,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,1441,0.2608,0
CHK_004452,2026-01-02 03:14:00,9595,CARD,DESKTOP,377,119,1,PAYMENT,Good,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,0,,286,0.4884,0
CHK_004453,2026-01-19 06:37:00,9579,UPI,MOBILE,448,474,0,OTP,Good,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,1,821.0,3273,0.3236,1
CHK_004454,2026-01-10 01:24:00,8685,CARD,MOBILE,627,278,0,OTP,Average,FAILED,OTP_TIMEOUT,1,0,OTP_FRICTION,1,377.0,3752,0.2547,1
CHK_004455,2026-01-27 08:27:00,3005,UPI,MOBILE,579,386,0,PAYMENT,Good,ABANDONED,NONE,1,0,DISTRACTION_TIMEOUT,1,364.0,569,0.4085,1
CHK_004456,2026-01-17 07:13:00,5498,UPI,DESKTOP,597,413,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,96,0.3521,0
CHK_004457,2026-01-17 06:47:00,7999,WALLET,MOBILE,167,62,1,PAYMENT,Average,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,0,,182,0.5037,0
CHK_004458,2026-01-17 09:17:00,3389,UPI,DESKTOP,681,695,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,255,0.2631,0
CHK_004459,2026-01-20 01:20:00,684,UPI,MOBILE,551,687,0,PAYMENT,Poor,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,30.0,95,0.4184,1
CHK_004460,2026-01-18 13:18:00,7445,UPI,DESKTOP,456,25,1,PAYMENT,Average,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,0,,1212,0.4227,0
CHK_004461,2026-01-09 04:42:00,7877,WALLET,DESKTOP,499,30,1,PAYMENT,Average,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,87.0,243,0.5113,1
CHK_004462,2026-01-26 03:09:00,14836,CARD,DESKTOP,886,92,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,1,42.0,68,0.2327,1
CHK_004463,2026-01-12 16:17:00,3819,WALLET,DESKTOP,369,146,2,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,164,0.447,0
CHK_004464,2026-01-15 06:49:00,6068,CARD,DESKTOP,565,308,1,PAYMENT,Good,FAILED,GATEWAY_ERROR,1,0,PAYMENT_FAILURE,0,,322,0.4897,0
CHK_004465,2026-01-10 12:47:00,10955,CARD,DESKTOP,467,383,1,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,295,0.2107,0
CHK_004466,2026-01-01 02:28:00,4814,UPI,MOBILE,125,450,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,4103,0.0754,0
CHK_004467,2026-01-16 03:58:00,887,UPI,MOBILE,123,492,1,PAYMENT,Poor,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,0,,1054,0.5621,0
CHK_004468,2026-01-25 00:08:00,8166,WALLET,MOBILE,479,440,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,119.0,275,0.2415,1
CHK_004469,2026-01-12 10:30:00,5998,CARD,DESKTOP,222,373,0,OTP,Good,FAILED,OTP_TIMEOUT,1,0,OTP_FRICTION,1,339.0,359,0.4285,1
CHK_004470,2026-01-16 21:54:00,4154,WALLET,MOBILE,360,427,0,PAYMENT,Poor,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,191,0.2203,0
CHK_004471,2026-01-18 17:57:00,7397,UPI,MOBILE,301,691,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,790,0.2497,0
CHK_004472,2026-01-30 00:51:00,9151,CARD,MOBILE,437,244,1,PAYMENT,Average,FAILED,INSUFFICIENT_FUNDS,0,0,PAYMENT_FAILURE,1,128.0,174,0.3774,1
CHK_004473,2026-01-03 20:53:00,13158,UPI,MOBILE,460,343,0,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,151,0.1711,0
CHK_004474,2026-01-21 09:51:00,836,WALLET,DESKTOP,608,396,1,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,176.0,290,0.4182,1
CHK_004475,2026-01-25 04:03:00,4742,UPI,MOBILE,500,160,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,1210,0.4912,0
CHK_004476,2026-01-20 20:15:00,13673,UPI,MOBILE,483,359,2,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,3315,0.1345,0
CHK_004477,2026-01-28 15:32:00,5280,CARD,MOBILE,464,408,2,PAYMENT,Good,FAILED,INSUFFICIENT_FUNDS,0,0,PAYMENT_FAILURE,0,,120,0.4308,0
CHK_004478,2026-01-29 10:35:00,7850,WALLET,DESKTOP,597,60,2,OTP,Average,FAILED,OTP_TIMEOUT,1,0,OTP_FRICTION,0,,3238,0.2524,0
CHK_004479,2026-01-30 22:51:00,5089,CARD,MOBILE,383,387,1,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,1196,0.239,0
CHK_004480,2026-01-30 04:40:00,6929,WALLET,DESKTOP,461,708,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,44.0,200,0.1631,1
CHK_004481,2026-01-03 14:42:00,722,UPI,DESKTOP,294,345,0,OTP,Good,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,1,214.0,1105,0.5661,1
CHK_004482,2026-01-04 01:31:00,4995,CARD,MOBILE,671,147,1,OTP,Good,FAILED,OTP_TIMEOUT,1,0,OTP_FRICTION,0,,57,0.5816,0
CHK_004483,2026-01-18 21:20:00,5727,CARD,DESKTOP,184,275,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,97.0,124,0.4204,1
CHK_004484,2026-01-25 02:28:00,1567,UPI,DESKTOP,602,497,0,OTP,Good,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,0,,100,0.7032,0
CHK_004485,2026-01-30 16:45:00,4037,WALLET,MOBILE,543,693,1,PAYMENT,Average,ABANDONED,NONE,1,0,DISTRACTION_TIMEOUT,0,,87,0.4163,0
CHK_004486,2026-01-24 04:41:00,6303,WALLET,MOBILE,330,152,1,PAYMENT,Average,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,0,,74,0.5965,0
CHK_004487,2026-01-24 09:34:00,5350,UPI,DESKTOP,234,484,1,PAYMENT,Good,FAILED,INSUFFICIENT_FUNDS,1,0,PAYMENT_FAILURE,1,22.0,347,0.3039,1
CHK_004488,2026-01-11 06:03:00,1700,UPI,MOBILE,675,222,2,PAYMENT,Average,FAILED,INSUFFICIENT_FUNDS,0,0,PAYMENT_FAILURE,0,,302,0.4715,0
CHK_004489,2026-01-03 00:49:00,1747,WALLET,DESKTOP,667,460,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,568,0.2863,0
CHK_004490,2026-01-05 12:05:00,6364,CARD,DESKTOP,598,542,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,354,0.2754,0
CHK_004491,2026-01-23 16:03:00,3180,WALLET,DESKTOP,291,168,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,2250,0.258,0
CHK_004492,2026-01-14 09:58:00,5358,UPI,DESKTOP,169,227,1,CART,Poor,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,271,0.1827,0
CHK_004493,2026-01-03 20:59:00,9840,WALLET,DESKTOP,634,409,0,CART,Poor,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,661,0.2203,0
CHK_004494,2026-01-30 02:28:00,8043,WALLET,MOBILE,376,88,2,OTP,Average,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,1,36.0,78,0.6445,1
CHK_004495,2026-01-06 17:58:00,8180,CARD,DESKTOP,278,69,0,PAYMENT,Poor,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,31.0,148,0.5692,1
CHK_004496,2026-01-08 06:04:00,6079,UPI,MOBILE,384,468,1,PAYMENT,Good,ABANDONED,NONE,1,0,DISTRACTION_TIMEOUT,1,41.0,184,0.2841,1
CHK_004497,2026-01-11 19:52:00,14380,CARD,DESKTOP,889,327,0,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,276,0.1495,0
CHK_004498,2026-01-07 22:00:00,9217,UPI,DESKTOP,270,344,2,PAYMENT,Poor,FAILED,INSUFFICIENT_FUNDS,0,0,PAYMENT_FAILURE,1,96.0,263,0.4073,1
CHK_004499,2026-01-09 22:12:00,6075,WALLET,MOBILE,743,479,1,OTP,Good,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,1,36.0,36,0.6723,1
