checkout_id,timestamp,amount,payment_method,device_type,session_duration_seconds,inactivity_seconds,retry_count,checkout_step_reached,network_quality,payment_status,failure_reason_code,otp_attempts,upi_collect_expired,dropoff_cause,recovered,time_to_recovery_minutes,minutes_since_dropoff,recovery_probability_ground_truth,was_recovered,predicted_cause,prediction_confidence,chosen_action,ERV_score,prediction_confidence,explanation,recoverability_score
CHK_004050,2026-01-11 02:06:00,4718.0,WALLET,DESKTOP,141,307,1,CART,Poor,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,1061,0.2699,0,PRICE_HESITATION,0.99970055,STOP,0.0,0.9997,Stopped by rule: IGNORED_INTERVENTIONS,0.19478958199366553
CHK_004051,2026-01-27 14:47:00,5181.0,WALLET,DESKTOP,197,399,1,PAYMENT,Average,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,0,,62,0.6001,0,PAYMENT_FAILURE,0.99973446,STOP,0.0,0.9997,Stopped by rule: MAX_TOUCHES,0.47242431079506286
CHK_004052,2026-01-15 23:31:00,1264.0,UPI,DESKTOP,573,36,0,PAYMENT,Good,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,17.0,296,0.4813,1,PAYMENT_FAILURE,0.99961215,PAYMENT_METHOD_SWITCH,627.01,0.9996,PAYMENT_METHOD_SWITCH chosen | cause=PAYMENT_FAILURE | confidence=1.000 | recoverability=0.435 | time=296min | amount=₹1264 | ERV=₹627,0.43513146614901965
CHK_004053,2026-01-04 03:33:00,9356.0,WALLET,MOBILE,579,63,1,OTP,Good,FAILED,OTP_TIMEOUT,0,0,OTP_FRICTION,1,283.0,296,0.3352,1,OTP_FRICTION,0.9997508,RETRY_LINK,5607.71,0.9998,RETRY_LINK chosen | cause=OTP_FRICTION | confidence=1.000 | recoverability=0.532 | time=296min | amount=₹9356 | ERV=₹5608,0.5318284708575282
CHK_004054,2026-01-12 05:34:00,5445.0,UPI,DESKTOP,289,709,0,PAYMENT,Poor,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,18,0.2766,0,DISTRACTION_TIMEOUT,0.9998086,STOP,0.0,0.9998,Stopped by rule: IGNORED_INTERVENTIONS,0.43818438881286587
CHK_004055,2026-01-07 14:00:00,9833.0,WALLET,MOBILE,242,44,0,PAYMENT,Good,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,0,,107,0.4117,0,PAYMENT_FAILURE,0.99970907,PAYMENT_METHOD_SWITCH,5207.32,0.9997,PAYMENT_METHOD_SWITCH chosen | cause=PAYMENT_FAILURE | confidence=1.000 | recoverability=0.465 | time=107min | amount=₹9833 | ERV=₹5207,0.46454068329699205
CHK_004056,2026-01-08 23:19:00,8049.0,WALLET,DESKTOP,168,124,2,PAYMENT,Poor,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,1,25.0,69,0.6059,1,PAYMENT_FAILURE,0.9998018,STOP,0.0,0.9998,Stopped by rule: IGNORED_INTERVENTIONS,0.4711739362645109
CHK_004057,2026-01-15 13:31:00,3883.0,CARD,DESKTOP,281,245,1,OTP,Poor,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,1,1098.0,1360,0.398,1,OTP_FRICTION,0.999705,RETRY_LINK,1789.32,0.9997,RETRY_LINK chosen | cause=OTP_FRICTION | confidence=1.000 | recoverability=0.409 | time=1360min | amount=₹3883 | ERV=₹1789,0.4088798990225087
CHK_004058,2026-01-06 01:33:00,11321.0,CARD,DESKTOP,431,363,0,PAYMENT,Poor,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,0,,227,0.3413,0,PAYMENT_FAILURE,0.99966085,PAYMENT_METHOD_SWITCH,5745.9,0.9997,PAYMENT_METHOD_SWITCH chosen | cause=PAYMENT_FAILURE | confidence=1.000 | recoverability=0.445 | time=227min | amount=₹11321 | ERV=₹5746,0.44521345100008886
CHK_004059,2026-01-05 05:14:00,1385.0,CARD,DESKTOP,444,448,2,PAYMENT,Good,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,43.0,84,0.7072,1,PAYMENT_FAILURE,0.99970394,STOP,0.0,0.9997,Stopped by rule: MAX_TOUCHES,0.4685246112328289
CHK_004060,2026-01-18 06:46:00,7491.0,WALLET,DESKTOP,777,333,0,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,264,0.2225,0,PRICE_HESITATION,0.99981755,STOP,0.0,0.9998,Stopped by rule: MAX_TOUCHES,0.22502195787664248
CHK_004061,2026-01-18 10:22:00,8884.0,WALLET,DESKTOP,472,28,0,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,134,0.2869,0,PRICE_HESITATION,0.99979514,DISCOUNT_OFFER,2179.22,0.9998,DISCOUNT_OFFER chosen | cause=PRICE_HESITATION | confidence=1.000 | recoverability=0.231 | time=134min | amount=₹8884 | ERV=₹2179,0.23086812077534968
CHK_004062,2026-01-10 00:43:00,10567.0,UPI,MOBILE,745,73,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,165,0.2112,0,PRICE_HESITATION,0.9998178,DISCOUNT_OFFER,2576.11,0.9998,DISCOUNT_OFFER chosen | cause=PRICE_HESITATION | confidence=1.000 | recoverability=0.229 | time=165min | amount=₹10567 | ERV=₹2576,0.2294480490307642
CHK_004063,2026-01-19 00:37:00,2230.0,UPI,DESKTOP,530,22,0,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,1,639.0,1099,0.3138,1,PRICE_HESITATION,0.9997795,NUDGE,397.11,0.9998,NUDGE chosen | cause=PRICE_HESITATION | confidence=1.000 | recoverability=0.194 | time=1099min | amount=₹2230 | ERV=₹397,0.19356160059738164
CHK_004064,2026-01-30 06:12:00,9685.0,UPI,DESKTOP,666,414,0,CART,Poor,ABANDONED,NONE,1,0,PRICE_HESITATION,0,,132,0.2973,0,PRICE_HESITATION,0.99978167,DISCOUNT_OFFER,2376.65,0.9998,DISCOUNT_OFFER chosen | cause=PRICE_HESITATION | confidence=1.000 | recoverability=0.231 | time=132min | amount=₹9685 | ERV=₹2377,0.23096030643123092
CHK_004065,2026-01-24 14:42:00,11298.0,CARD,DESKTOP,382,207,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,401,0.0614,0,PRICE_HESITATION,0.99978644,STOP,0.0,0.9998,Stopped by rule: MAX_TOUCHES,0.2191617770706764
CHK_004066,2026-01-16 03:32:00,5613.0,CARD,DESKTOP,446,258,0,OTP,Average,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,1,10.0,26,0.7784,1,OTP_FRICTION,0.9997677,NUDGE,3089.38,0.9998,NUDGE chosen | cause=OTP_FRICTION | confidence=1.000 | recoverability=0.598 | time=26min | amount=₹5613 | ERV=₹3089,0.5982584831043405
CHK_004067,2026-01-28 17:09:00,3987.0,UPI,MOBILE,695,14,1,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,3203,0.4837,0,DISTRACTION_TIMEOUT,0.9996165,STOP,0.0,0.9996,Stopped by rule: IGNORED_INTERVENTIONS,0.21894423351805387
CHK_004068,2026-01-01 07:13:00,4788.0,WALLET,DESKTOP,498,236,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,191,0.324,0,PRICE_HESITATION,0.9997801,STOP,0.0,0.9998,Stopped by rule: MAX_TOUCHES,0.2282696844150582
CHK_004069,2026-01-30 16:24:00,1440.0,WALLET,DESKTOP,281,174,1,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,850.0,909,0.4603,1,DISTRACTION_TIMEOUT,0.9996481,STOP,0.0,0.9996,Stopped by rule: IGNORED_INTERVENTIONS,0.30220432376646167
CHK_004070,2026-01-17 08:45:00,7449.0,WALLET,MOBILE,355,702,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,145,0.2508,0,DISTRACTION_TIMEOUT,0.99970454,STOP,0.0,0.9997,Stopped by rule: IGNORED_INTERVENTIONS,0.41053624931178656
CHK_004071,2026-01-30 13:28:00,8738.0,WALLET,DESKTOP,377,408,0,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,447,0.141,0,PRICE_HESITATION,0.9997404,STOP,0.0,0.9997,Stopped by rule: IGNORED_INTERVENTIONS,0.21726068051501968
CHK_004072,2026-01-29 11:33:00,7028.0,CARD,DESKTOP,702,242,0,OTP,Average,FAILED,OTP_TIMEOUT,0,0,OTP_FRICTION,0,,17,0.5682,0,OTP_FRICTION,0.9997986,STOP,0.0,0.9998,Stopped by rule: COOLDOWN,0.6008759696937414
CHK_004073,2026-01-04 00:44:00,3951.0,CARD,DESKTOP,151,286,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,159,0.4232,0,DISTRACTION_TIMEOUT,0.99970526,NUDGE,1704.26,0.9997,NUDGE chosen | cause=DISTRACTION_TIMEOUT | confidence=1.000 | recoverability=0.408 | time=159min | amount=₹3951 | ERV=₹1704,0.40770124448611117
CHK_004074,2026-01-04 03:30:00,5425.0,CARD,DESKTOP,564,439,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,116,0.2654,0,PRICE_HESITATION,0.999726,STOP,0.0,0.9997,Stopped by rule: COOLDOWN,0.23170028598855294
CHK_004075,2026-01-19 11:32:00,11207.0,CARD,MOBILE,630,269,0,PAYMENT,Average,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,0,,288,0.3694,0,PAYMENT_FAILURE,0.9996511,STOP,0.0,0.9997,Stopped by rule: COOLDOWN,0.43626414578121697
CHK_004076,2026-01-18 23:09:00,4859.0,CARD,DESKTOP,463,316,0,PAYMENT,Poor,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,0,,3818,0.2711,0,PAYMENT_FAILURE,0.999627,STOP,0.0,0.9996,Stopped by rule: IGNORED_INTERVENTIONS,0.3014045187743365
CHK_004077,2026-01-05 22:00:00,2403.0,UPI,MOBILE,327,426,2,OTP,Good,FAILED,OTP_TIMEOUT,1,0,OTP_FRICTION,1,101.0,101,0.518,1,OTP_FRICTION,0.99966073,RETRY_LINK,1564.08,0.9997,RETRY_LINK chosen | cause=OTP_FRICTION | confidence=1.000 | recoverability=0.578 | time=101min | amount=₹2403 | ERV=₹1564,0.5775387886979975
CHK_004078,2026-01-28 15:35:00,11109.0,WALLET,MOBILE,291,243,1,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,4,0.372,0,PRICE_HESITATION,0.99974626,DISCOUNT_OFFER,2797.46,0.9997,DISCOUNT_OFFER chosen | cause=PRICE_HESITATION | confidence=1.000 | recoverability=0.237 | time=4min | amount=₹11109 | ERV=₹2797,0.23700634527735226
CHK_004079,2026-01-29 12:03:00,5285.0,CARD,DESKTOP,690,77,0,CART,Average,ABANDONED,NONE,1,0,PRICE_HESITATION,0,,275,0.2398,0,PRICE_HESITATION,0.9997814,STOP,0.0,0.9998,Stopped by rule: COOLDOWN,0.22454023653373667
CHK_004080,2026-01-16 20:50:00,4439.0,UPI,DESKTOP,757,404,0,OTP,Good,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,1,14.0,38,0.7928,1,OTP_FRICTION,0.9997639,STOP,0.0,0.9998,Stopped by rule: IGNORED_INTERVENTIONS,0.5948133429155703
CHK_004081,2026-01-11 10:05:00,6475.0,UPI,MOBILE,462,305,0,OTP,Good,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,0,,1338,0.5338,0,OTP_FRICTION,0.9997799,NUDGE,2443.12,0.9998,NUDGE chosen | cause=OTP_FRICTION | confidence=1.000 | recoverability=0.410 | time=1338min | amount=₹6475 | ERV=₹2443,0.4101266960726269
CHK_004082,2026-01-02 07:15:00,712.0,CARD,DESKTOP,195,160,0,OTP,Average,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,0,,2291,0.3227,0,OTP_FRICTION,0.9997552,NUDGE,247.55,0.9998,NUDGE chosen | cause=OTP_FRICTION | confidence=1.000 | recoverability=0.378 | time=2291min | amount=₹712 | ERV=₹248,0.37791223147744873
CHK_004083,2026-01-08 01:12:00,6156.0,WALLET,MOBILE,410,79,2,CART,Good,ABANDONED,NONE,1,0,PRICE_HESITATION,0,,932,0.2974,0,PRICE_HESITATION,0.9997085,NUDGE,1127.56,0.9997,NUDGE chosen | cause=PRICE_HESITATION | confidence=1.000 | recoverability=0.199 | time=932min | amount=₹6156 | ERV=₹1128,0.1990912354248633
CHK_004084,2026-01-17 06:02:00,9557.0,WALLET,MOBILE,780,78,1,OTP,Poor,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,1,13.0,15,0.7056,1,OTP_FRICTION,0.99977833,STOP,0.0,0.9998,Stopped by rule: COOLDOWN,0.6014615852651636
CHK_004085,2026-01-24 06:03:00,9596.0,CARD,MOBILE,549,468,0,CART,Average,ABANDONED,NONE,2,0,PRICE_HESITATION,0,,3335,0.097,0,PRICE_HESITATION,0.99978167,STOP,0.0,0.9998,Stopped by rule: LOW_RECOVERABILITY,0.1449932917202536
CHK_004086,2026-01-25 10:05:00,5506.0,CARD,DESKTOP,525,392,2,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,1,95.0,245,0.3369,1,PRICE_HESITATION,0.9997068,NUDGE,1144.09,0.9997,NUDGE chosen | cause=PRICE_HESITATION | confidence=1.000 | recoverability=0.226 | time=245min | amount=₹5506 | ERV=₹1144,0.22585871674008534
CHK_004087,2026-01-15 05:50:00,1561.0,CARD,MOBILE,730,183,0,OTP,Average,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,0,,170,0.6316,0,OTP_FRICTION,0.99979836,STOP,0.0,0.9998,Stopped by rule: IGNORED_INTERVENTIONS,0.5600956839857556
CHK_004088,2026-01-26 03:07:00,14920.0,CARD,MOBILE,470,343,0,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,117,0.2038,0,PRICE_HESITATION,0.9997956,DISCOUNT_OFFER,3672.29,0.9998,DISCOUNT_OFFER chosen | cause=PRICE_HESITATION | confidence=1.000 | recoverability=0.232 | time=117min | amount=₹14920 | ERV=₹3672,0.2316539070778965
CHK_004089,2026-01-23 00:21:00,5463.0,CARD,MOBILE,697,320,2,PAYMENT,Average,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,794.0,846,0.5685,1,PAYMENT_FAILURE,0.9997377,STOP,0.0,0.9997,Stopped by rule: COOLDOWN,0.3758652648089048
CHK_004090,2026-01-09 05:04:00,9685.0,CARD,MOBILE,131,62,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,301,0.1042,0,PRICE_HESITATION,0.9997818,STOP,0.0,0.9998,Stopped by rule: IGNORED_INTERVENTIONS,0.2234094905717116
CHK_004091,2026-01-11 01:49:00,8942.0,CARD,DESKTOP,559,232,2,PAYMENT,Good,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,1,222.0,704,0.5011,1,PAYMENT_FAILURE,0.9997557,STOP,0.0,0.9998,Stopped by rule: COOLDOWN,0.38812469138043615
CHK_004092,2026-01-02 08:12:00,11702.0,WALLET,DESKTOP,500,286,0,PAYMENT,Good,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,91.0,100,0.4107,1,PAYMENT_FAILURE,0.9996549,STOP,0.0,0.9997,Stopped by rule: IGNORED_INTERVENTIONS,0.4657432463191186
CHK_004093,2026-01-04 22:30:00,9666.0,WALLET,MOBILE,897,57,1,CART,Poor,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,88,0.3684,0,PRICE_HESITATION,0.9997919,DISCOUNT_OFFER,2393.0,0.9998,DISCOUNT_OFFER chosen | cause=PRICE_HESITATION | confidence=1.000 | recoverability=0.233 | time=88min | amount=₹9666 | ERV=₹2393,0.23300598189890293
CHK_004094,2026-01-17 21:28:00,2650.0,CARD,DESKTOP,402,265,1,CART,Good,ABANDONED,NONE,1,0,PRICE_HESITATION,0,,1137,0.3367,0,PRICE_HESITATION,0.9997063,STOP,0.0,0.9997,Stopped by rule: MAX_TOUCHES,0.19235099384762774
CHK_004095,2026-01-15 14:12:00,8919.0,UPI,DESKTOP,156,526,1,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,228.0,260,0.2399,1,DISTRACTION_TIMEOUT,0.99964786,NUDGE,3665.08,0.9996,NUDGE chosen | cause=DISTRACTION_TIMEOUT | confidence=1.000 | recoverability=0.388 | time=260min | amount=₹8919 | ERV=₹3665,0.3884021059944319
CHK_004096,2026-01-23 17:51:00,5489.0,CARD,DESKTOP,773,69,0,OTP,Poor,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,0,,114,0.6027,0,OTP_FRICTION,0.9997992,NUDGE,2899.33,0.9998,NUDGE chosen | cause=OTP_FRICTION | confidence=1.000 | recoverability=0.574 | time=114min | amount=₹5489 | ERV=₹2899,0.5741380492734895
CHK_004097,2026-01-28 10:53:00,3980.0,UPI,DESKTOP,649,214,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,320,0.4178,0,DISTRACTION_TIMEOUT,0.99967134,NUDGE,1591.03,0.9997,NUDGE chosen | cause=DISTRACTION_TIMEOUT | confidence=1.000 | recoverability=0.378 | time=320min | amount=₹3980 | ERV=₹1591,0.37784149048116644
CHK_004098,2026-01-19 11:33:00,4557.0,CARD,DESKTOP,380,322,1,OTP,Average,FAILED,OTP_TIMEOUT,1,0,OTP_FRICTION,0,,1426,0.3541,0,OTP_FRICTION,0.99971515,STOP,0.0,0.9997,Stopped by rule: OPT_OUT,0.4053360017279581
CHK_004099,2026-01-02 19:38:00,2237.0,UPI,MOBILE,340,248,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,79.0,98,0.4218,1,DISTRACTION_TIMEOUT,0.99970526,NUDGE,994.87,0.9997,NUDGE chosen | cause=DISTRACTION_TIMEOUT | confidence=1.000 | recoverability=0.420 | time=98min | amount=₹2237 | ERV=₹995,0.4203544626102238
CHK_004100,2026-01-09 21:34:00,8910.0,WALLET,DESKTOP,248,171,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,6.0,138,0.4606,1,DISTRACTION_TIMEOUT,0.9995441,NUDGE,3883.54,0.9995,NUDGE chosen | cause=DISTRACTION_TIMEOUT | confidence=1.000 | recoverability=0.412 | time=138min | amount=₹8910 | ERV=₹3884,0.4119689605554778
CHK_004101,2026-01-18 08:55:00,9130.0,UPI,DESKTOP,316,374,2,PAYMENT,Good,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,0,,195,0.6044,0,PAYMENT_FAILURE,0.99978524,STOP,0.0,0.9998,Stopped by rule: IGNORED_INTERVENTIONS,0.4501369952599727
CHK_004102,2026-01-11 03:43:00,2055.0,CARD,DESKTOP,344,146,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,271.0,289,0.4277,1,DISTRACTION_TIMEOUT,0.9997069,NUDGE,833.19,0.9997,NUDGE chosen | cause=DISTRACTION_TIMEOUT | confidence=1.000 | recoverability=0.383 | time=289min | amount=₹2055 | ERV=₹833,0.3832173258632484
CHK_004103,2026-01-27 20:36:00,632.0,WALLET,MOBILE,481,114,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,110.0,117,0.5605,1,DISTRACTION_TIMEOUT,0.99969614,NUDGE,278.38,0.9997,NUDGE chosen | cause=DISTRACTION_TIMEOUT | confidence=1.000 | recoverability=0.416 | time=117min | amount=₹632 | ERV=₹278,0.4163288025014219
CHK_004104,2026-01-24 04:16:00,7778.0,CARD,MOBILE,696,142,0,PAYMENT,Good,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,0,,2482,0.2073,0,PAYMENT_FAILURE,0.9996371,PAYMENT_METHOD_SWITCH,2769.04,0.9996,PAYMENT_METHOD_SWITCH chosen | cause=PAYMENT_FAILURE | confidence=1.000 | recoverability=0.312 | time=2482min | amount=₹7778 | ERV=₹2769,0.3122893143197905
CHK_004105,2026-01-04 14:29:00,9716.0,WALLET,MOBILE,278,106,1,OTP,Good,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,1,6.0,243,0.4664,1,OTP_FRICTION,0.9997248,RETRY_LINK,5947.85,0.9997,RETRY_LINK chosen | cause=OTP_FRICTION | confidence=1.000 | recoverability=0.543 | time=243min | amount=₹9716 | ERV=₹5948,0.5431864260475865
CHK_004106,2026-01-13 02:41:00,10965.0,WALLET,MOBILE,483,392,1,PAYMENT,Average,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,0,,152,0.4064,0,PAYMENT_FAILURE,0.99974185,STOP,0.0,0.9997,Stopped by rule: COOLDOWN,0.457012768076426
CHK_004107,2026-01-11 00:10:00,8825.0,CARD,MOBILE,486,408,1,CART,Average,ABANDONED,NONE,1,0,PRICE_HESITATION,0,,375,0.2585,0,PRICE_HESITATION,0.9997397,STOP,0.0,0.9997,Stopped by rule: MAX_TOUCHES,0.22025090526915936
CHK_004108,2026-01-13 12:49:00,6718.0,WALLET,DESKTOP,465,367,2,PAYMENT,Average,FAILED,INSUFFICIENT_FUNDS,0,0,PAYMENT_FAILURE,1,190.0,244,0.3781,1,PAYMENT_FAILURE,0.9997502,STOP,0.0,0.9998,Stopped by rule: IGNORED_INTERVENTIONS,0.4426628300162257
CHK_004109,2026-01-01 20:45:00,8025.0,CARD,MOBILE,437,61,0,PAYMENT,Good,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,0,,22,0.5682,0,PAYMENT_FAILURE,0.99968946,STOP,0.0,0.9997,Stopped by rule: MAX_TOUCHES,0.4797441727130941
CHK_004110,2026-01-10 00:20:00,1286.0,WALLET,DESKTOP,341,485,2,OTP,Good,FAILED,OTP_TIMEOUT,1,0,OTP_FRICTION,1,223.0,322,0.4162,1,OTP_FRICTION,0.99966073,RETRY_LINK,763.1,0.9997,RETRY_LINK chosen | cause=OTP_FRICTION | confidence=1.000 | recoverability=0.527 | time=322min | amount=₹1286 | ERV=₹763,0.5265220151888882
CHK_004111,2026-01-02 10:41:00,11625.0,WALLET,DESKTOP,706,360,1,CART,Average,ABANDONED,NONE,1,0,PRICE_HESITATION,0,,266,0.2335,0,PRICE_HESITATION,0.99978465,STOP,0.0,0.9998,Stopped by rule: COOLDOWN,0.2249342243124341
CHK_004112,2026-01-03 15:01:00,3846.0,CARD,MOBILE,216,47,0,PAYMENT,Average,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,30.0,38,0.6299,1,PAYMENT_FAILURE,0.99968004,PAYMENT_METHOD_SWITCH,2090.41,0.9997,PAYMENT_METHOD_SWITCH chosen | cause=PAYMENT_FAILURE | confidence=1.000 | recoverability=0.477 | time=38min | amount=₹3846 | ERV=₹2090,0.47678013099173167
CHK_004113,2026-01-12 15:24:00,3121.0,CARD,DESKTOP,629,742,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,1030,0.1813,0,DISTRACTION_TIMEOUT,0.9997875,STOP,0.0,0.9998,Stopped by rule: LOW_RECOVERABILITY,0.29152828579293966
CHK_004114,2026-01-09 16:13:00,8465.0,CARD,MOBILE,649,390,1,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,540.0,2785,0.3561,1,DISTRACTION_TIMEOUT,0.9995946,NUDGE,2003.29,0.9996,NUDGE chosen | cause=DISTRACTION_TIMEOUT | confidence=1.000 | recoverability=0.224 | time=2785min | amount=₹8465 | ERV=₹2003,0.22368246416478338
CHK_004115,2026-01-08 13:51:00,3610.0,WALLET,MOBILE,227,246,1,PAYMENT,Poor,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,1,304.0,342,0.4795,1,PAYMENT_FAILURE,0.9997743,PAYMENT_METHOD_SWITCH,1764.67,0.9998,PAYMENT_METHOD_SWITCH chosen | cause=PAYMENT_FAILURE | confidence=1.000 | recoverability=0.429 | time=342min | amount=₹3610 | ERV=₹1765,0.42879593256410964
CHK_004116,2026-01-09 05:19:00,3538.0,UPI,MOBILE,569,473,0,CART,Average,ABANDONED,NONE,1,0,PRICE_HESITATION,1,155.0,173,0.351,1,PRICE_HESITATION,0.9997241,NUDGE,745.66,0.9997,NUDGE chosen | cause=PRICE_HESITATION | confidence=1.000 | recoverability=0.229 | time=173min | amount=₹3538 | ERV=₹746,0.22908425085378598
CHK_004117,2026-01-30 04:23:00,4440.0,CARD,DESKTOP,459,373,2,PAYMENT,Poor,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,1216,0.4246,0,DISTRACTION_TIMEOUT,0.9997471,STOP,0.0,0.9997,Stopped by rule: MAX_TOUCHES,0.2774770827204646
CHK_004118,2026-01-28 13:04:00,8672.0,WALLET,DESKTOP,364,404,0,PAYMENT,Poor,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,99.0,100,0.3216,1,DISTRACTION_TIMEOUT,0.99970585,NUDGE,3852.82,0.9997,NUDGE chosen | cause=DISTRACTION_TIMEOUT | confidence=1.000 | recoverability=0.420 | time=100min | amount=₹8672 | ERV=₹3853,0.4199270364730168
CHK_004119,2026-01-26 18:23:00,7958.0,UPI,DESKTOP,268,600,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,1186,0.2183,0,DISTRACTION_TIMEOUT,0.99970454,NUDGE,2353.84,0.9997,NUDGE chosen | cause=DISTRACTION_TIMEOUT | confidence=1.000 | recoverability=0.280 | time=1186min | amount=₹7958 | ERV=₹2354,0.2795675362250138
CHK_004120,2026-01-28 23:18:00,771.0,UPI,MOBILE,125,663,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,132,0.2688,0,DISTRACTION_TIMEOUT,0.999811,NUDGE,337.06,0.9998,NUDGE chosen | cause=DISTRACTION_TIMEOUT | confidence=1.000 | recoverability=0.413 | time=132min | amount=₹771 | ERV=₹337,0.4132051429094422
CHK_004121,2026-01-08 13:12:00,522.0,UPI,MOBILE,251,651,1,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,96,0.3232,0,DISTRACTION_TIMEOUT,0.99977237,NUDGE,232.39,0.9998,NUDGE chosen | cause=DISTRACTION_TIMEOUT | confidence=1.000 | recoverability=0.421 | time=96min | amount=₹522 | ERV=₹232,0.4207827590169579
CHK_004122,2026-01-21 20:00:00,6710.0,WALLET,MOBILE,720,242,0,CART,Good,ABANDONED,NONE,1,0,PRICE_HESITATION,0,,458,0.2072,0,PRICE_HESITATION,0.99981016,NUDGE,1338.42,0.9998,NUDGE chosen | cause=PRICE_HESITATION | confidence=1.000 | recoverability=0.217 | time=458min | amount=₹6710 | ERV=₹1338,0.21681090850043777
CHK_004123,2026-01-23 03:11:00,7655.0,WALLET,DESKTOP,563,364,0,OTP,Good,FAILED,OTP_TIMEOUT,1,0,OTP_FRICTION,0,,1432,0.4026,0,OTP_FRICTION,0.9998006,STOP,0.0,0.9998,Stopped by rule: IGNORED_INTERVENTIONS,0.40502789018641855
CHK_004124,2026-01-13 20:48:00,2298.0,CARD,DESKTOP,470,289,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,283.0,302,0.3876,1,DISTRACTION_TIMEOUT,0.99969447,STOP,0.0,0.9997,Stopped by rule: MAX_TOUCHES,0.38094229184894945
