checkout_id,timestamp,amount,payment_method,device_type,session_duration_seconds,inactivity_seconds,retry_count,checkout_step_reached,network_quality,payment_status,failure_reason_code,otp_attempts,upi_collect_expired,dropoff_cause,recovered,time_to_recovery_minutes,minutes_since_dropoff,recovery_probability_ground_truth,was_recovered,touch_count,minutes_since_last_intervention,consecutive_ignored_interventions,opt_out_flag,recoverability_score,decision,stop_reason
CHK_005276,2026-01-22 03:21:00,6536.0,UPI,MOBILE,216,162,3,PAYMENT,Poor,FAILED,INSUFFICIENT_FUNDS,0,0,PAYMENT_FAILURE,0,,119,0.4992,0,0,219,0,False,0.4992,CONTINUE,NONE
CHK_005277,2026-01-01 19:33:00,7466.0,UPI,MOBILE,627,106,0,PAYMENT,Poor,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,930,0.4804,0,0,370,0,False,0.4804,CONTINUE,NONE
CHK_005278,2026-01-28 08:20:00,5813.0,UPI,MOBILE,512,660,1,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,567.0,689,0.3137,1,0,786,2,False,0.3137,STOP,IGNORED_INTERVENTIONS
CHK_005279,2026-01-14 17:18:00,8775.0,UPI,DESKTOP,557,137,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,291,0.4776,0,3,760,0,False,0.4776,STOP,MAX_TOUCHES
CHK_005280,2026-01-14 03:08:00,8101.0,WALLET,MOBILE,624,21,1,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,1280,0.5902,0,0,527,0,False,0.5902,CONTINUE,NONE
CHK_005281,2026-01-05 00:15:00,10586.0,UPI,DESKTOP,159,419,2,PAYMENT,Good,FAILED,AUTH_TIMEOUT,1,1,PAYMENT_FAILURE,1,980.0,3111,0.3636,1,4,74,0,False,0.3636,STOP,MAX_TOUCHES
CHK_005282,2026-01-23 10:12:00,6682.0,CARD,DESKTOP,486,458,0,CART,Poor,ABANDONED,NONE,0,0,PRICE_HESITATION,1,45.0,56,0.3479,1,1,617,0,False,0.3479,CONTINUE,NONE
CHK_005283,2026-01-10 02:53:00,4356.0,WALLET,MOBILE,134,681,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,137,0.2968,0,0,135,2,False,0.2968,STOP,IGNORED_INTERVENTIONS
CHK_005284,2026-01-28 01:33:00,4894.0,CARD,DESKTOP,441,14,1,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,319.0,972,0.5343,1,3,928,1,False,0.5343,STOP,MAX_TOUCHES
CHK_005285,2026-01-23 03:23:00,1968.0,CARD,MOBILE,200,225,1,PAYMENT,Average,FAILED,INSUFFICIENT_FUNDS,0,0,PAYMENT_FAILURE,0,,3666,0.2628,0,1,73,1,False,0.2628,STOP,COOLDOWN
CHK_005286,2026-01-14 22:13:00,11583.0,CARD,DESKTOP,220,160,0,PAYMENT,Average,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,1,517.0,1011,0.2687,1,2,253,0,False,0.2687,STOP,COOLDOWN
CHK_005287,2026-01-28 00:37:00,10797.0,CARD,MOBILE,326,114,2,PAYMENT,Good,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,0,,128,0.5978,0,4,17,3,False,0.5978,STOP,MAX_TOUCHES
CHK_005288,2026-01-12 07:31:00,1968.0,CARD,MOBILE,377,300,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,2421,0.2266,0,0,930,1,False,0.2266,CONTINUE,NONE
CHK_005289,2026-01-25 18:35:00,2526.0,WALLET,DESKTOP,610,180,2,PAYMENT,Good,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,26.0,94,0.7038,1,0,42,0,False,0.7038,CONTINUE,NONE
CHK_005290,2026-01-28 23:12:00,6886.0,WALLET,MOBILE,598,309,0,OTP,Good,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,1,160.0,773,0.5218,1,2,49,0,False,0.5218,STOP,COOLDOWN
CHK_005291,2026-01-11 21:02:00,4064.0,UPI,MOBILE,815,447,0,CART,Poor,ABANDONED,NONE,1,0,PRICE_HESITATION,0,,309,0.3146,0,0,514,3,False,0.3146,STOP,IGNORED_INTERVENTIONS
CHK_005292,2026-01-20 17:39:00,7473.0,CARD,DESKTOP,388,132,1,PAYMENT,Average,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,0,,582,0.4161,0,0,743,1,False,0.4161,CONTINUE,NONE
CHK_005293,2026-01-05 14:07:00,1479.0,WALLET,DESKTOP,164,389,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,1357,0.2883,0,0,730,1,False,0.2883,CONTINUE,NONE
CHK_005294,2026-01-04 02:02:00,1722.0,WALLET,MOBILE,538,250,0,OTP,Good,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,1,255.0,994,0.6169,1,0,570,0,False,0.6169,CONTINUE,NONE
CHK_005295,2026-01-15 15:13:00,2011.0,UPI,DESKTOP,685,207,2,PAYMENT,Average,FAILED,AUTH_TIMEOUT,2,1,PAYMENT_FAILURE,1,63.0,266,0.538,1,2,795,0,False,0.538,CONTINUE,NONE
CHK_005296,2026-01-22 21:34:00,10095.0,CARD,DESKTOP,239,279,0,PAYMENT,Average,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,0,,49,0.545,0,0,813,1,False,0.545,CONTINUE,NONE
CHK_005297,2026-01-11 17:48:00,11714.0,WALLET,MOBILE,853,178,2,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,101,0.3592,0,1,575,1,False,0.3592,CONTINUE,NONE
CHK_005298,2026-01-18 03:34:00,14005.0,CARD,MOBILE,240,475,0,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,360,0.0328,0,1,581,1,False,0.0328,STOP,LOW_RECOVERABILITY
CHK_005299,2026-01-24 02:10:00,5246.0,WALLET,DESKTOP,196,234,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,1543,0.1858,0,0,302,1,False,0.1858,STOP,LOW_RECOVERABILITY
CHK_005300,2026-01-28 14:29:00,5074.0,WALLET,DESKTOP,273,67,0,PAYMENT,Poor,FAILED,AUTH_TIMEOUT,1,1,PAYMENT_FAILURE,0,,357,0.3038,0,0,141,0,False,0.3038,CONTINUE,NONE
CHK_005301,2026-01-15 17:20:00,7605.0,UPI,MOBILE,275,0,0,PAYMENT,Poor,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,216,0.415,0,2,902,2,False,0.415,STOP,IGNORED_INTERVENTIONS
CHK_005302,2026-01-20 17:17:00,3845.0,WALLET,DESKTOP,400,410,1,OTP,Good,FAILED,OTP_TIMEOUT,1,0,OTP_FRICTION,1,85.0,122,0.5062,1,0,201,3,False,0.5062,STOP,IGNORED_INTERVENTIONS
CHK_005303,2026-01-21 14:44:00,1798.0,WALLET,DESKTOP,344,77,0,PAYMENT,Good,FAILED,GATEWAY_ERROR,1,0,PAYMENT_FAILURE,1,41.0,46,0.6486,1,2,206,2,False,0.6486,STOP,COOLDOWN
CHK_005304,2026-01-07 06:49:00,9457.0,CARD,MOBILE,635,137,1,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,88,0.4059,0,3,414,0,False,0.4059,STOP,MAX_TOUCHES
CHK_005305,2026-01-05 14:32:00,6845.0,UPI,DESKTOP,823,91,0,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,117,0.3279,0,0,220,0,False,0.3279,CONTINUE,NONE
CHK_005306,2026-01-15 18:32:00,5889.0,WALLET,MOBILE,198,375,2,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,112,0.33,0,1,361,2,False,0.33,STOP,IGNORED_INTERVENTIONS
CHK_005307,2026-01-07 20:30:00,6837.0,CARD,MOBILE,885,473,1,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,57,0.4647,0,1,757,1,False,0.4647,CONTINUE,NONE
CHK_005308,2026-01-29 11:51:00,14743.0,UPI,DESKTOP,592,67,0,CART,Average,ABANDONED,NONE,1,0,PRICE_HESITATION,0,,24,0.2679,0,0,80,1,False,0.2679,CONTINUE,NONE
CHK_005309,2026-01-17 07:44:00,1995.0,CARD,DESKTOP,289,86,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,1074,0.3721,0,3,762,3,False,0.3721,STOP,MAX_TOUCHES
CHK_005310,2026-01-06 11:14:00,14421.0,UPI,MOBILE,764,121,0,CART,Poor,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,350,0.177,0,3,562,1,False,0.177,STOP,MAX_TOUCHES
CHK_005311,2026-01-16 16:29:00,3898.0,UPI,DESKTOP,272,130,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,154,0.4777,0,0,284,1,False,0.4777,CONTINUE,NONE
CHK_005312,2026-01-17 05:05:00,6375.0,CARD,DESKTOP,422,164,2,OTP,Poor,FAILED,OTP_TIMEOUT,0,0,OTP_FRICTION,0,,2256,0.1119,0,1,368,0,False,0.1119,STOP,LOW_RECOVERABILITY
CHK_005313,2026-01-29 00:05:00,660.0,WALLET,DESKTOP,378,347,1,OTP,Good,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,0,,320,0.5441,0,3,491,0,False,0.5441,STOP,MAX_TOUCHES
CHK_005314,2026-01-26 05:51:00,6097.0,UPI,DESKTOP,560,176,0,PAYMENT,Poor,FAILED,INSUFFICIENT_FUNDS,0,0,PAYMENT_FAILURE,0,,322,0.198,0,4,910,0,False,0.198,STOP,MAX_TOUCHES
CHK_005315,2026-01-20 04:24:00,9162.0,CARD,MOBILE,662,240,0,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,1089,0.2402,0,1,895,3,False,0.2402,STOP,IGNORED_INTERVENTIONS
CHK_005316,2026-01-05 05:53:00,2996.0,UPI,MOBILE,186,317,0,OTP,Good,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,1,114.0,125,0.6676,1,1,345,0,False,0.6676,STOP,COOLDOWN
CHK_005317,2026-01-25 16:10:00,12218.0,CARD,DESKTOP,586,389,0,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,239,0.0995,0,0,203,0,False,0.0995,STOP,LOW_RECOVERABILITY
CHK_005318,2026-01-29 13:52:00,6641.0,UPI,DESKTOP,751,469,2,OTP,Average,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,0,,167,0.5209,0,4,24,2,False,0.5209,STOP,MAX_TOUCHES
CHK_005319,2026-01-28 03:07:00,3252.0,UPI,MOBILE,352,347,0,OTP,Good,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,0,,194,0.5676,0,0,956,1,False,0.5676,CONTINUE,NONE
CHK_005320,2026-01-08 16:32:00,1950.0,UPI,MOBILE,589,100,2,OTP,Good,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,1,297.0,329,0.6142,1,1,552,1,False,0.6142,CONTINUE,NONE
CHK_005321,2026-01-06 20:52:00,3275.0,UPI,MOBILE,620,763,0,PAYMENT,Poor,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,455,0.2023,0,0,68,0,False,0.2023,CONTINUE,NONE
CHK_005322,2026-01-08 14:28:00,11105.0,WALLET,DESKTOP,875,196,2,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,1,322.0,326,0.2975,1,0,515,2,False,0.2975,STOP,IGNORED_INTERVENTIONS
CHK_005323,2026-01-28 03:29:00,5629.0,WALLET,MOBILE,282,65,1,PAYMENT,Average,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,10.0,27,0.6668,1,0,491,0,False,0.6668,CONTINUE,NONE
CHK_005324,2026-01-27 12:39:00,10205.0,CARD,MOBILE,540,481,1,PAYMENT,Poor,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,0,,65,0.5044,0,4,239,0,False,0.5044,STOP,MAX_TOUCHES
CHK_005325,2026-01-03 05:28:00,4430.0,UPI,DESKTOP,286,362,0,PAYMENT,Poor,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,238,0.2885,0,0,360,0,False,0.2885,CONTINUE,NONE
CHK_005326,2026-01-26 22:15:00,4799.0,WALLET,DESKTOP,348,176,0,OTP,Good,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,0,,1264,0.6267,0,1,440,0,False,0.6267,CONTINUE,NONE
CHK_005327,2026-01-10 07:41:00,11713.0,WALLET,DESKTOP,551,119,1,PAYMENT,Good,FAILED,AUTH_TIMEOUT,1,1,PAYMENT_FAILURE,0,,3001,0.2429,0,0,30,0,False,0.2429,CONTINUE,NONE
CHK_005328,2026-01-27 09:38:00,3033.0,WALLET,MOBILE,477,63,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,1,45.0,51,0.393,1,0,898,1,False,0.393,CONTINUE,NONE
CHK_005329,2026-01-21 20:42:00,8666.0,UPI,DESKTOP,469,11,2,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,11.0,11,0.8364,1,0,628,0,False,0.8364,CONTINUE,NONE
CHK_005330,2026-01-11 22:11:00,6040.0,UPI,DESKTOP,532,95,1,PAYMENT,Good,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,0,,83,0.5881,0,1,706,1,True,0.5881,STOP,OPT_OUT
CHK_005331,2026-01-30 12:43:00,8460.0,UPI,DESKTOP,329,455,2,PAYMENT,Poor,FAILED,AUTH_TIMEOUT,1,1,PAYMENT_FAILURE,0,,853,0.4876,0,0,601,0,False,0.4876,CONTINUE,NONE
CHK_005332,2026-01-24 13:18:00,4395.0,UPI,MOBILE,300,255,1,OTP,Good,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,0,,192,0.4635,0,0,689,0,False,0.4635,CONTINUE,NONE
CHK_005333,2026-01-26 05:27:00,4229.0,CARD,DESKTOP,297,192,0,OTP,Poor,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,0,,1398,0.4162,0,0,656,1,False,0.4162,CONTINUE,NONE
CHK_005334,2026-01-29 01:16:00,3720.0,CARD,MOBILE,603,336,2,OTP,Good,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,0,,255,0.4752,0,0,955,3,False,0.4752,STOP,IGNORED_INTERVENTIONS
CHK_005335,2026-01-22 11:11:00,7924.0,UPI,DESKTOP,193,448,0,OTP,Good,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,0,,335,0.4475,0,4,713,2,False,0.4475,STOP,MAX_TOUCHES
CHK_005336,2026-01-23 01:10:00,2244.0,WALLET,DESKTOP,310,717,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,923.0,1304,0.1097,1,3,321,3,False,0.1097,STOP,MAX_TOUCHES
CHK_005337,2026-01-12 14:40:00,8097.0,CARD,MOBILE,658,182,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,1,53.0,1181,0.2464,1,0,343,1,False,0.2464,CONTINUE,NONE
CHK_005338,2026-01-14 10:50:00,6470.0,WALLET,MOBILE,485,394,0,PAYMENT,Good,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,45.0,151,0.4509,1,1,714,1,True,0.4509,STOP,OPT_OUT
CHK_005339,2026-01-08 23:05:00,8068.0,CARD,MOBILE,615,288,0,OTP,Average,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,0,,596,0.4875,0,3,535,1,False,0.4875,STOP,MAX_TOUCHES
CHK_005340,2026-01-15 14:23:00,11500.0,UPI,MOBILE,853,105,1,CART,Average,ABANDONED,NONE,2,0,PRICE_HESITATION,0,,386,0.2204,0,0,354,1,False,0.2204,CONTINUE,NONE
CHK_005341,2026-01-23 14:58:00,4955.0,UPI,MOBILE,183,672,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,1203,0.1648,0,2,470,0,False,0.1648,STOP,LOW_RECOVERABILITY
CHK_005342,2026-01-05 08:40:00,9280.0,UPI,DESKTOP,709,419,0,OTP,Average,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,0,,1009,0.4963,0,3,927,1,False,0.4963,STOP,MAX_TOUCHES
CHK_005343,2026-01-28 20:16:00,3984.0,UPI,MOBILE,308,137,0,CART,Good,ABANDONED,NONE,1,0,PRICE_HESITATION,0,,3892,0.1783,0,0,982,0,False,0.1783,STOP,LOW_RECOVERABILITY
CHK_005344,2026-01-19 08:43:00,9265.0,WALLET,MOBILE,160,261,2,CART,Good,ABANDONED,NONE,1,0,PRICE_HESITATION,0,,83,0.3499,0,0,993,0,False,0.3499,CONTINUE,NONE
CHK_005345,2026-01-18 09:26:00,7346.0,WALLET,DESKTOP,703,405,0,OTP,Good,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,1,57.0,140,0.6805,1,4,104,1,False,0.6805,STOP,MAX_TOUCHES
CHK_005346,2026-01-24 09:28:00,9612.0,WALLET,DESKTOP,523,166,2,CART,Poor,ABANDONED,NONE,1,0,PRICE_HESITATION,0,,1923,0.2782,0,1,786,0,False,0.2782,CONTINUE,NONE
CHK_005347,2026-01-05 08:21:00,5115.0,WALLET,MOBILE,528,451,2,PAYMENT,Poor,FAILED,INSUFFICIENT_FUNDS,0,0,PAYMENT_FAILURE,1,101.0,593,0.3803,1,0,321,0,False,0.3803,CONTINUE,NONE
CHK_005348,2026-01-19 15:33:00,2688.0,UPI,DESKTOP,647,90,2,OTP,Good,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,1,92.0,257,0.5332,1,0,571,0,False,0.5332,CONTINUE,NONE
CHK_005349,2026-01-01 19:46:00,4097.0,UPI,MOBILE,303,91,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,342,0.4309,0,0,882,3,False,0.4309,STOP,IGNORED_INTERVENTIONS
CHK_005350,2026-01-28 01:42:00,12705.0,UPI,DESKTOP,180,88,1,CART,Poor,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,162,0.2122,0,1,961,0,False,0.2122,CONTINUE,NONE
CHK_005351,2026-01-14 05:49:00,1764.0,WALLET,DESKTOP,200,354,0,PAYMENT,Good,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,0,,3982,0.2882,0,2,526,0,False,0.2882,CONTINUE,NONE
CHK_005352,2026-01-01 04:48:00,5740.0,UPI,MOBILE,254,334,1,PAYMENT,Good,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,1,224.0,247,0.5027,1,4,503,2,False,0.5027,STOP,MAX_TOUCHES
CHK_005353,2026-01-17 22:35:00,3267.0,CARD,DESKTOP,282,102,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,49.0,651,0.3817,1,0,84,0,False,0.3817,CONTINUE,NONE
CHK_005354,2026-01-11 17:04:00,5268.0,WALLET,DESKTOP,397,209,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,275,0.3436,0,1,930,0,False,0.3436,CONTINUE,NONE
CHK_005355,2026-01-26 01:42:00,8021.0,UPI,MOBILE,714,264,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,1493,0.1316,0,1,708,0,False,0.1316,STOP,LOW_RECOVERABILITY
CHK_005356,2026-01-16 15:07:00,5166.0,UPI,MOBILE,678,191,1,OTP,Poor,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,0,,336,0.3796,0,0,234,0,False,0.3796,CONTINUE,NONE
CHK_005357,2026-01-15 04:12:00,13667.0,CARD,MOBILE,741,152,1,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,3613,0.1444,0,0,922,0,False,0.1444,STOP,LOW_RECOVERABILITY
CHK_005358,2026-01-15 22:56:00,7648.0,WALLET,DESKTOP,681,320,1,OTP,Average,FAILED,OTP_TIMEOUT,1,0,OTP_FRICTION,1,95.0,227,0.3601,1,4,855,0,False,0.3601,STOP,MAX_TOUCHES
CHK_005359,2026-01-17 00:16:00,722.0,CARD,MOBILE,516,703,1,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,326,0.2256,0,3,262,0,False,0.2256,STOP,MAX_TOUCHES
CHK_005360,2026-01-05 14:59:00,11893.0,WALLET,DESKTOP,601,196,0,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,237,0.1309,0,1,5,2,False,0.1309,STOP,COOLDOWN
CHK_005361,2026-01-02 11:34:00,4591.0,WALLET,DESKTOP,431,192,1,PAYMENT,Poor,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,67.0,93,0.5785,1,1,493,1,False,0.5785,CONTINUE,NONE
CHK_005362,2026-01-03 00:44:00,9469.0,UPI,DESKTOP,608,414,0,PAYMENT,Good,FAILED,INSUFFICIENT_FUNDS,0,0,PAYMENT_FAILURE,0,,181,0.1765,0,0,892,1,False,0.1765,STOP,LOW_RECOVERABILITY
CHK_005363,2026-01-20 10:55:00,3978.0,UPI,MOBILE,878,476,0,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,343,0.3183,0,1,288,0,False,0.3183,STOP,COOLDOWN
CHK_005364,2026-01-03 17:44:00,6793.0,WALLET,MOBILE,630,528,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,3538,0.1515,0,1,569,0,False,0.1515,STOP,LOW_RECOVERABILITY
CHK_005365,2026-01-29 03:32:00,7583.0,WALLET,DESKTOP,156,400,0,PAYMENT,Good,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,0,,1444,0.3168,0,1,944,2,False,0.3168,STOP,IGNORED_INTERVENTIONS
CHK_005366,2026-01-25 22:37:00,6124.0,WALLET,DESKTOP,139,453,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,0,,119,0.2864,0,4,656,0,False,0.2864,STOP,MAX_TOUCHES
CHK_005367,2026-01-20 01:58:00,8283.0,WALLET,MOBILE,559,23,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,70.0,85,0.6818,1,1,877,2,False,0.6818,STOP,IGNORED_INTERVENTIONS
CHK_005368,2026-01-30 02:41:00,6914.0,UPI,DESKTOP,453,88,0,OTP,Average,FAILED,OTP_TIMEOUT,0,0,OTP_FRICTION,0,,196,0.2944,0,0,553,0,False,0.2944,CONTINUE,NONE
CHK_005369,2026-01-28 12:50:00,3882.0,WALLET,MOBILE,471,158,2,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,1,165.0,189,0.3926,1,2,349,2,False,0.3926,STOP,COOLDOWN
CHK_005370,2026-01-27 09:58:00,5587.0,UPI,DESKTOP,391,476,3,PAYMENT,Poor,FAILED,GATEWAY_ERROR,0,0,PAYMENT_FAILURE,0,,164,0.6716,0,0,199,0,False,0.6716,CONTINUE,NONE
CHK_005371,2026-01-28 15:03:00,9992.0,UPI,MOBILE,580,174,0,CART,Poor,ABANDONED,NONE,0,0,PRICE_HESITATION,1,447.0,1346,0.2228,1,0,935,0,False,0.2228,CONTINUE,NONE
CHK_005372,2026-01-05 06:58:00,7120.0,UPI,MOBILE,308,248,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,219,0.1468,0,0,685,2,False,0.1468,STOP,IGNORED_INTERVENTIONS
CHK_005373,2026-01-27 21:07:00,8587.0,CARD,MOBILE,410,232,0,CART,Average,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,1010,0.2145,0,0,966,2,False,0.2145,STOP,IGNORED_INTERVENTIONS
CHK_005374,2026-01-18 17:29:00,6228.0,CARD,DESKTOP,351,733,0,PAYMENT,Good,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,52.0,95,0.2331,1,2,965,0,False,0.2331,CONTINUE,NONE
CHK_005375,2026-01-15 23:59:00,7066.0,WALLET,MOBILE,682,84,0,PAYMENT,Average,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,12.0,29,0.7024,1,1,963,3,False,0.7024,STOP,IGNORED_INTERVENTIONS
CHK_005376,2026-01-23 11:42:00,1360.0,WALLET,MOBILE,752,262,0,OTP,Good,FAILED,OTP_TIMEOUT,1,0,OTP_FRICTION,0,,195,0.4145,0,2,896,0,False,0.4145,CONTINUE,NONE
CHK_005377,2026-01-04 10:11:00,3685.0,UPI,DESKTOP,361,223,0,PAYMENT,Poor,ABANDONED,NONE,0,0,DISTRACTION_TIMEOUT,1,90.0,122,0.4484,1,1,334,0,False,0.4484,STOP,COOLDOWN
CHK_005378,2026-01-10 09:02:00,1272.0,CARD,MOBILE,491,397,1,PAYMENT,Good,FAILED,AUTH_TIMEOUT,1,1,PAYMENT_FAILURE,0,,204,0.4523,0,0,606,1,False,0.4523,CONTINUE,NONE
CHK_005379,2026-01-21 13:35:00,572.0,UPI,DESKTOP,486,356,1,OTP,Average,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,1,216.0,1219,0.6109,1,2,216,1,False,0.6109,STOP,COOLDOWN
CHK_005380,2026-01-22 06:14:00,14153.0,WALLET,MOBILE,478,159,0,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,1,13.0,15,0.3486,1,0,622,3,False,0.3486,STOP,IGNORED_INTERVENTIONS
CHK_005381,2026-01-23 16:35:00,8540.0,CARD,DESKTOP,629,356,2,PAYMENT,Average,FAILED,AUTH_TIMEOUT,1,1,PAYMENT_FAILURE,0,,261,0.471,0,0,352,0,False,0.471,CONTINUE,NONE
CHK_005382,2026-01-16 13:37:00,4449.0,CARD,DESKTOP,778,167,0,OTP,Good,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,0,,192,0.5066,0,1,691,0,False,0.5066,CONTINUE,NONE
CHK_005383,2026-01-28 07:03:00,4722.0,UPI,MOBILE,681,158,0,CART,Good,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,302,0.3374,0,0,674,1,False,0.3374,CONTINUE,NONE
CHK_005384,2026-01-10 03:34:00,8441.0,WALLET,DESKTOP,338,419,0,OTP,Good,FAILED,OTP_TIMEOUT,4,0,OTP_FRICTION,0,,321,0.6393,0,0,630,0,False,0.6393,CONTINUE,NONE
CHK_005385,2026-01-15 12:13:00,5840.0,CARD,DESKTOP,636,190,0,OTP,Good,FAILED,OTP_TIMEOUT,3,0,OTP_FRICTION,1,13.0,24,0.8006,1,1,324,0,False,0.8006,STOP,COOLDOWN
CHK_005386,2026-01-01 12:08:00,9320.0,CARD,DESKTOP,774,393,0,CART,Poor,ABANDONED,NONE,0,0,PRICE_HESITATION,0,,28,0.3901,0,1,900,0,False,0.3901,CONTINUE,NONE
CHK_005387,2026-01-28 21:02:00,4974.0,CARD,DESKTOP,371,36,0,OTP,Poor,FAILED,OTP_TIMEOUT,2,0,OTP_FRICTION,0,,626,0.3198,0,0,227,0,False,0.3198,CONTINUE,NONE
CHK_005388,2026-01-26 06:56:00,5183.0,UPI,DESKTOP,451,87,0,PAYMENT,Average,FAILED,AUTH_TIMEOUT,0,1,PAYMENT_FAILURE,1,100.0,326,0.3222,1,4,144,0,False,0.3222,STOP,MAX_TOUCHES
CHK_005389,2026-01-05 20:15:00,13370.0,CARD,DESKTOP,777,405,0,CART,Average,ABANDONED,NONE,1,0,PRICE_HESITATION,0,,99,0.2068,0,1,948,0,False,0.2068,CONTINUE,NONE
