checkout_id,action,execution_status,payload,simulated_outcome
CHK_004925,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 674800, 'currency': 'INR', 'reference_id': 'CHK_004925', 'description': 'Checkout recovery payment link'}",PENDING
CHK_004926,STOP,SKIPPED,None,NOT_CONTACTED
CHK_004927,STOP,SKIPPED,None,NOT_CONTACTED
CHK_004928,STOP,SKIPPED,None,NOT_CONTACTED
CHK_004929,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('WALLET')},PENDING
CHK_004930,STOP,SKIPPED,None,NOT_CONTACTED
CHK_004931,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('WALLET')},RECOVERED
CHK_004932,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_004932', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_004933,STOP,SKIPPED,None,NOT_CONTACTED
CHK_004934,STOP,SKIPPED,None,NOT_CONTACTED
CHK_004935,STOP,SKIPPED,None,NOT_CONTACTED
CHK_004936,STOP,SKIPPED,None,NOT_CONTACTED
CHK_004937,STOP,SKIPPED,None,NOT_CONTACTED
CHK_004938,STOP,SKIPPED,None,NOT_CONTACTED
CHK_004939,STOP,SKIPPED,None,NOT_CONTACTED
CHK_004940,STOP,SKIPPED,None,NOT_CONTACTED
CHK_004941,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('CARD')},PENDING
CHK_004942,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_004942', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_004943,STOP,SKIPPED,None,NOT_CONTACTED
CHK_004944,STOP,SKIPPED,None,NOT_CONTACTED
CHK_004945,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_004945', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_004946,STOP,SKIPPED,None,NOT_CONTACTED
CHK_004947,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_004947', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_004948,STOP,SKIPPED,None,NOT_CONTACTED
CHK_004949,STOP,SKIPPED,None,NOT_CONTACTED
CHK_004950,STOP,SKIPPED,None,NOT_CONTACTED
CHK_004951,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('CARD')},PENDING
CHK_004952,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_004952', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_004953,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_004953', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_004954,STOP,SKIPPED,None,NOT_CONTACTED
CHK_004955,DISCOUNT_OFFER,DISCOUNT_SENT,"{'coupon_code': 'SAVE10', 'discount_percent': 10, 'discount_value': 1218.8}",PENDING
CHK_004956,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 225800, 'currency': 'INR', 'reference_id': 'CHK_004956', 'description': 'Checkout recovery payment link'}",PENDING
CHK_004957,STOP,SKIPPED,None,NOT_CONTACTED
CHK_004958,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_004958', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_004959,STOP,SKIPPED,None,NOT_CONTACTED
CHK_004960,STOP,SKIPPED,None,NOT_CONTACTED
CHK_004961,STOP,SKIPPED,None,NOT_CONTACTED
CHK_004962,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('UPI')},RECOVERED
CHK_004963,STOP,SKIPPED,None,NOT_CONTACTED
CHK_004964,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 112600, 'currency': 'INR', 'reference_id': 'CHK_004964', 'description': 'Checkout recovery payment link'}",PENDING
CHK_004965,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_004965', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_004966,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_004966', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_004967,STOP,SKIPPED,None,NOT_CONTACTED
CHK_004968,STOP,SKIPPED,None,NOT_CONTACTED
CHK_004969,STOP,SKIPPED,None,NOT_CONTACTED
CHK_004970,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_004970', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_004971,STOP,SKIPPED,None,NOT_CONTACTED
CHK_004972,STOP,SKIPPED,None,NOT_CONTACTED
CHK_004973,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('WALLET')},PENDING
CHK_004974,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_004974', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_004975,DISCOUNT_OFFER,DISCOUNT_SENT,"{'coupon_code': 'SAVE10', 'discount_percent': 10, 'discount_value': 901.4}",PENDING
CHK_004976,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('WALLET')},PENDING
CHK_004977,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_004977', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_004978,STOP,SKIPPED,None,NOT_CONTACTED
CHK_004979,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('WALLET')},PENDING
CHK_004980,STOP,SKIPPED,None,NOT_CONTACTED
CHK_004981,STOP,SKIPPED,None,NOT_CONTACTED
CHK_004982,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 465300, 'currency': 'INR', 'reference_id': 'CHK_004982', 'description': 'Checkout recovery payment link'}",PENDING
CHK_004983,STOP,SKIPPED,None,NOT_CONTACTED
CHK_004984,STOP,SKIPPED,None,NOT_CONTACTED
CHK_004985,STOP,SKIPPED,None,NOT_CONTACTED
CHK_004986,STOP,SKIPPED,None,NOT_CONTACTED
CHK_004987,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_004987', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_004988,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_004988', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_004989,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_004989', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_004990,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('WALLET')},RECOVERED
CHK_004991,STOP,SKIPPED,None,NOT_CONTACTED
CHK_004992,STOP,SKIPPED,None,NOT_CONTACTED
CHK_004993,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('CARD')},PENDING
CHK_004994,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_004994', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_004995,STOP,SKIPPED,None,NOT_CONTACTED
CHK_004996,STOP,SKIPPED,None,NOT_CONTACTED
CHK_004997,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 91200, 'currency': 'INR', 'reference_id': 'CHK_004997', 'description': 'Checkout recovery payment link'}",PENDING
CHK_004998,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_004998', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_004999,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 985100, 'currency': 'INR', 'reference_id': 'CHK_004999', 'description': 'Checkout recovery payment link'}",RECOVERED
CHK_005000,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_005000', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_005001,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('UPI')},PENDING
CHK_005002,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005003,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005004,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_005004', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_005005,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005006,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005007,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005008,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_005008', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_005009,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 330200, 'currency': 'INR', 'reference_id': 'CHK_005009', 'description': 'Checkout recovery payment link'}",RECOVERED
CHK_005010,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005011,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 219700, 'currency': 'INR', 'reference_id': 'CHK_005011', 'description': 'Checkout recovery payment link'}",PENDING
CHK_005012,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_005012', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_005013,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_005013', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_005014,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 251100, 'currency': 'INR', 'reference_id': 'CHK_005014', 'description': 'Checkout recovery payment link'}",PENDING
CHK_005015,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 497600, 'currency': 'INR', 'reference_id': 'CHK_005015', 'description': 'Checkout recovery payment link'}",RECOVERED
CHK_005016,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005017,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005018,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_005018', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_005019,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005020,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005021,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_005021', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_005022,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 90200, 'currency': 'INR', 'reference_id': 'CHK_005022', 'description': 'Checkout recovery payment link'}",PENDING
CHK_005023,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005024,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_005024', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_005025,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005026,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_005026', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_005027,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_005027', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_005028,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_005028', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_005029,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_005029', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_005030,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_005030', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_005031,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005032,DISCOUNT_OFFER,DISCOUNT_SENT,"{'coupon_code': 'SAVE10', 'discount_percent': 10, 'discount_value': 1277.1}",PENDING
CHK_005033,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_005033', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_005034,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005035,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 762500, 'currency': 'INR', 'reference_id': 'CHK_005035', 'description': 'Checkout recovery payment link'}",RECOVERED
CHK_005036,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 84000, 'currency': 'INR', 'reference_id': 'CHK_005036', 'description': 'Checkout recovery payment link'}",RECOVERED
CHK_005037,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_005037', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_005038,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005039,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005040,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005041,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005042,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005043,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_005043', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_005044,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_005044', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_005045,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005046,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005047,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005048,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005049,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 455500, 'currency': 'INR', 'reference_id': 'CHK_005049', 'description': 'Checkout recovery payment link'}",PENDING
CHK_005050,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005051,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_005051', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_005052,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005053,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 198500, 'currency': 'INR', 'reference_id': 'CHK_005053', 'description': 'Checkout recovery payment link'}",RECOVERED
CHK_005054,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005055,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005056,DISCOUNT_OFFER,DISCOUNT_SENT,"{'coupon_code': 'SAVE10', 'discount_percent': 10, 'discount_value': 1170.9}",PENDING
CHK_005057,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005058,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005059,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005060,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_005060', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_005061,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005062,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005063,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_005063', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_005064,DISCOUNT_OFFER,DISCOUNT_SENT,"{'coupon_code': 'SAVE10', 'discount_percent': 10, 'discount_value': 918.4}",RECOVERED
CHK_005065,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005066,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('CARD')},PENDING
CHK_005067,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005068,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005069,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005070,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_005070', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_005071,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_005071', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_005072,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005073,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005074,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_005074', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_005075,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005076,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 100400, 'currency': 'INR', 'reference_id': 'CHK_005076', 'description': 'Checkout recovery payment link'}",RECOVERED
CHK_005077,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('WALLET')},PENDING
CHK_005078,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('UPI')},PENDING
CHK_005079,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005080,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005081,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 144600, 'currency': 'INR', 'reference_id': 'CHK_005081', 'description': 'Checkout recovery payment link'}",RECOVERED
CHK_005082,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 826800, 'currency': 'INR', 'reference_id': 'CHK_005082', 'description': 'Checkout recovery payment link'}",RECOVERED
CHK_005083,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005084,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005085,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('WALLET')},RECOVERED
CHK_005086,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_005086', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_005087,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('CARD')},RECOVERED
CHK_005088,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('CARD')},PENDING
CHK_005089,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005090,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005091,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005092,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('CARD')},RECOVERED
CHK_005093,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005094,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_005094', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_005095,DISCOUNT_OFFER,DISCOUNT_SENT,"{'coupon_code': 'SAVE10', 'discount_percent': 10, 'discount_value': 1009.0}",RECOVERED
CHK_005096,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005097,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_005097', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_005098,DISCOUNT_OFFER,DISCOUNT_SENT,"{'coupon_code': 'SAVE10', 'discount_percent': 10, 'discount_value': 1105.0}",RECOVERED
CHK_005099,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005100,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005101,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005102,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_005102', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_005103,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005104,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005105,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('WALLET')},PENDING
CHK_005106,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005107,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 447000, 'currency': 'INR', 'reference_id': 'CHK_005107', 'description': 'Checkout recovery payment link'}",PENDING
CHK_005108,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005109,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005110,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005111,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005112,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005113,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_005113', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_005114,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005115,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005116,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005117,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005118,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005119,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_005119', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_005120,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005121,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_005121', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_005122,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005123,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005124,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005125,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005126,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005127,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005128,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005129,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005130,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005131,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_005131', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_005132,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005133,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005134,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 708600, 'currency': 'INR', 'reference_id': 'CHK_005134', 'description': 'Checkout recovery payment link'}",PENDING
CHK_005135,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005136,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('CARD')},PENDING
CHK_005137,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005138,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('WALLET')},PENDING
CHK_005139,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 117400, 'currency': 'INR', 'reference_id': 'CHK_005139', 'description': 'Checkout recovery payment link'}",PENDING
CHK_005140,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005141,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_005141', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_005142,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005143,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005144,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('UPI')},PENDING
CHK_005145,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005146,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005147,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 850700, 'currency': 'INR', 'reference_id': 'CHK_005147', 'description': 'Checkout recovery payment link'}",PENDING
CHK_005148,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005149,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005150,DISCOUNT_OFFER,DISCOUNT_SENT,"{'coupon_code': 'SAVE10', 'discount_percent': 10, 'discount_value': 1373.2}",PENDING
CHK_005151,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('UPI')},RECOVERED
CHK_005152,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_005152', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_005153,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005154,DISCOUNT_OFFER,DISCOUNT_SENT,"{'coupon_code': 'SAVE10', 'discount_percent': 10, 'discount_value': 1114.1}",PENDING
CHK_005155,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_005155', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_005156,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005157,RETRY_LINK,RETRY_SENT,"{'type': 'link', 'amount': 352000, 'currency': 'INR', 'reference_id': 'CHK_005157', 'description': 'Checkout recovery payment link'}",RECOVERED
CHK_005158,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005159,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005160,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005161,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('UPI')},RECOVERED
CHK_005162,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_005162', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_005163,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005164,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_005164', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_005165,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_005165', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
CHK_005166,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005167,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('UPI')},RECOVERED
CHK_005168,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('UPI')},RECOVERED
CHK_005169,PAYMENT_METHOD_SWITCH,METHOD_SWITCH_SENT,{'suggested_method': np.str_('UPI')},PENDING
CHK_005170,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005171,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005172,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_005172', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_005173,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_005173', 'message': 'Complete your checkout. Your order is waiting.'}",PENDING
CHK_005174,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005175,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005176,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005177,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005178,STOP,SKIPPED,None,NOT_CONTACTED
CHK_005179,NUDGE,NUDGE_SENT,"{'channel': 'sms', 'checkout_id': 'CHK_005179', 'message': 'Complete your checkout. Your order is waiting.'}",RECOVERED
